cuit,nombre_cliente,herramienta,anio,mes,ejecuciones_esperadas
30661921966,Origenes Afjp,Acrobat Tools,2026,1,1
30661921966,Origenes Afjp,Acrobat Tools,2026,2,1
30661921966,Origenes Afjp,Acrobat Tools,2026,3,1
30661921966,Origenes Afjp,Acrobat Tools,2026,4,1
30661921966,Origenes Afjp,Calendarios Impositivos,0,0,1
30661921966,Origenes Afjp,Calendarios Impositivos,2024,4,1
30661921966,Origenes Afjp,Calendarios Impositivos,2024,5,1
30661921966,Origenes Afjp,Calendarios Impositivos,2024,6,1
30661921966,Origenes Afjp,Calendarios Impositivos,2024,7,1
30661921966,Origenes Afjp,Calendarios Impositivos,2024,8,1
30661921966,Origenes Afjp,Calendarios Impositivos,2024,9,1
30661921966,Origenes Afjp,Calendarios Impositivos,2024,10,1
30661921966,Origenes Afjp,Calendarios Impositivos,2024,11,1
30661921966,Origenes Afjp,Calendarios Impositivos,2024,12,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,1,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,2,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,3,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,4,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,5,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,6,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,7,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,8,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,9,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,10,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,11,1
30661921966,Origenes Afjp,Calendarios Impositivos,2025,12,1
30661921966,Origenes Afjp,Calendarios Impositivos,2026,1,1
30661921966,Origenes Afjp,Calendarios Impositivos,2026,2,1
30661921966,Origenes Afjp,Calendarios Impositivos,2026,3,1
30661921966,Origenes Afjp,Calendarios Impositivos,2026,4,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,0,0,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2024,4,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2024,5,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2024,6,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2024,7,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2024,8,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2024,9,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2024,10,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2024,11,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2024,12,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,1,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,2,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,3,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,4,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,5,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,6,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,7,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,8,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,9,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,10,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,11,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2025,12,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2026,1,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2026,2,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2026,3,1
30661921966,Origenes Afjp,Padrones Impositivos - ComplyPro,2026,4,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,0,0,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2024,4,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2024,5,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2024,6,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2024,7,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2024,8,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2024,9,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2024,10,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2024,11,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2024,12,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,1,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,2,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,3,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,4,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,5,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,6,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,7,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,8,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,9,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,10,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,11,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2025,12,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2026,1,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2026,2,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2026,3,1
30661921966,Origenes Afjp,Conciliacion de Deducciones - ComplyPro,2026,4,1
30716994550,FUNDACION TGS,NFE Alert,0,0,1
30716994550,FUNDACION TGS,NFE Alert,2024,4,1
30716994550,FUNDACION TGS,NFE Alert,2024,5,1
30716994550,FUNDACION TGS,NFE Alert,2024,6,1
30716994550,FUNDACION TGS,NFE Alert,2024,7,1
30716994550,FUNDACION TGS,NFE Alert,2024,8,1
30716994550,FUNDACION TGS,NFE Alert,2024,9,1
30716994550,FUNDACION TGS,NFE Alert,2024,10,1
30716994550,FUNDACION TGS,NFE Alert,2024,11,1
30716994550,FUNDACION TGS,NFE Alert,2024,12,1
30716994550,FUNDACION TGS,NFE Alert,2025,1,1
30716994550,FUNDACION TGS,NFE Alert,2025,2,1
30716994550,FUNDACION TGS,NFE Alert,2025,3,1
30716994550,FUNDACION TGS,NFE Alert,2025,4,1
30716994550,FUNDACION TGS,NFE Alert,2025,5,1
30716994550,FUNDACION TGS,NFE Alert,2025,6,1
30716994550,FUNDACION TGS,NFE Alert,2025,7,1
30716994550,FUNDACION TGS,NFE Alert,2025,8,1
30716994550,FUNDACION TGS,NFE Alert,2025,9,1
30716994550,FUNDACION TGS,NFE Alert,2025,10,1
30716994550,FUNDACION TGS,NFE Alert,2025,11,1
30716994550,FUNDACION TGS,NFE Alert,2025,12,1
30716994550,FUNDACION TGS,NFE Alert,2026,1,1
30716994550,FUNDACION TGS,NFE Alert,2026,2,1
30716994550,FUNDACION TGS,NFE Alert,2026,3,1
30716994550,FUNDACION TGS,NFE Alert,2026,4,1
30707567607,GAS LINK S.A,NFE Alert,0,0,1
30707567607,GAS LINK S.A,NFE Alert,2024,4,1
30707567607,GAS LINK S.A,NFE Alert,2024,5,1
30707567607,GAS LINK S.A,NFE Alert,2024,6,1
30707567607,GAS LINK S.A,NFE Alert,2024,7,1
30707567607,GAS LINK S.A,NFE Alert,2024,8,1
30707567607,GAS LINK S.A,NFE Alert,2024,9,1
30707567607,GAS LINK S.A,NFE Alert,2024,10,1
30707567607,GAS LINK S.A,NFE Alert,2024,11,1
30707567607,GAS LINK S.A,NFE Alert,2024,12,1
30707567607,GAS LINK S.A,NFE Alert,2025,1,1
30707567607,GAS LINK S.A,NFE Alert,2025,2,1
30707567607,GAS LINK S.A,NFE Alert,2025,3,1
30707567607,GAS LINK S.A,NFE Alert,2025,4,1
30707567607,GAS LINK S.A,NFE Alert,2025,5,1
30707567607,GAS LINK S.A,NFE Alert,2025,6,1
30707567607,GAS LINK S.A,NFE Alert,2025,7,1
30707567607,GAS LINK S.A,NFE Alert,2025,8,1
30707567607,GAS LINK S.A,NFE Alert,2025,9,1
30707567607,GAS LINK S.A,NFE Alert,2025,10,1
30707567607,GAS LINK S.A,NFE Alert,2025,11,1
30707567607,GAS LINK S.A,NFE Alert,2025,12,1
30707567607,GAS LINK S.A,NFE Alert,2026,1,1
30707567607,GAS LINK S.A,NFE Alert,2026,2,1
30707567607,GAS LINK S.A,NFE Alert,2026,3,1
30707567607,GAS LINK S.A,NFE Alert,2026,4,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,0,0,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2024,4,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2024,5,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2024,6,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2024,7,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2024,8,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2024,9,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2024,10,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2024,11,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2024,12,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,1,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,2,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,3,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,4,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,5,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,6,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,7,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,8,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,9,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,10,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,11,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2025,12,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2026,1,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2026,2,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2026,3,1
30707570144,MAGNETI MARELLI CONJ.DE ESCAPE S.A,NFE Alert,2026,4,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,0,0,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2024,4,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2024,5,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2024,6,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2024,7,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2024,8,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2024,9,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2024,10,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2024,11,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2024,12,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,1,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,2,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,3,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,4,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,5,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,6,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,7,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,8,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,9,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,10,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,11,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2025,12,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2026,1,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2026,2,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2026,3,1
30707570136,MAGNETI MARELLI REPUESTOS S.A,NFE Alert,2026,4,1
30698406344,TELCOSUR S.A,NFE Alert,0,0,1
30698406344,TELCOSUR S.A,NFE Alert,2024,4,1
30698406344,TELCOSUR S.A,NFE Alert,2024,5,1
30698406344,TELCOSUR S.A,NFE Alert,2024,6,1
30698406344,TELCOSUR S.A,NFE Alert,2024,7,1
30698406344,TELCOSUR S.A,NFE Alert,2024,8,1
30698406344,TELCOSUR S.A,NFE Alert,2024,9,1
30698406344,TELCOSUR S.A,NFE Alert,2024,10,1
30698406344,TELCOSUR S.A,NFE Alert,2024,11,1
30698406344,TELCOSUR S.A,NFE Alert,2024,12,1
30698406344,TELCOSUR S.A,NFE Alert,2025,1,1
30698406344,TELCOSUR S.A,NFE Alert,2025,2,1
30698406344,TELCOSUR S.A,NFE Alert,2025,3,1
30698406344,TELCOSUR S.A,NFE Alert,2025,4,1
30698406344,TELCOSUR S.A,NFE Alert,2025,5,1
30698406344,TELCOSUR S.A,NFE Alert,2025,6,1
30698406344,TELCOSUR S.A,NFE Alert,2025,7,1
30698406344,TELCOSUR S.A,NFE Alert,2025,8,1
30698406344,TELCOSUR S.A,NFE Alert,2025,9,1
30698406344,TELCOSUR S.A,NFE Alert,2025,10,1
30698406344,TELCOSUR S.A,NFE Alert,2025,11,1
30698406344,TELCOSUR S.A,NFE Alert,2025,12,1
30698406344,TELCOSUR S.A,NFE Alert,2026,1,1
30698406344,TELCOSUR S.A,NFE Alert,2026,2,1
30698406344,TELCOSUR S.A,NFE Alert,2026,3,1
30698406344,TELCOSUR S.A,NFE Alert,2026,4,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,0,0,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2024,4,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2024,5,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2024,6,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2024,7,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2024,8,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2024,9,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2024,10,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2024,11,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2024,12,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,1,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,2,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,3,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,4,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,5,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,6,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,7,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,8,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,9,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,10,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,11,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2025,12,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2026,1,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2026,2,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2026,3,1
30657862068,TRANSPORTADORA DE GAS DEL SUR S.A,NFE Alert,2026,4,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,0,0,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2024,4,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2024,5,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2024,6,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2024,7,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2024,8,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2024,9,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2024,10,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2024,11,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2024,12,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,1,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,2,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,3,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,4,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,5,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,6,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,7,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,8,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,9,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,10,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,11,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2025,12,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2026,1,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2026,2,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2026,3,1
30715629611,ULTRAGENYX ARGENTINA S.R.L,NFE Alert,2026,4,1
30685140221,adidas Argentina S.A.,NFE Alert,0,0,1
30685140221,adidas Argentina S.A.,NFE Alert,2024,4,1
30685140221,adidas Argentina S.A.,NFE Alert,2024,5,1
30685140221,adidas Argentina S.A.,NFE Alert,2024,6,1
30685140221,adidas Argentina S.A.,NFE Alert,2024,7,1
30685140221,adidas Argentina S.A.,NFE Alert,2024,8,1
30685140221,adidas Argentina S.A.,NFE Alert,2024,9,1
30685140221,adidas Argentina S.A.,NFE Alert,2024,10,1
30685140221,adidas Argentina S.A.,NFE Alert,2024,11,1
30685140221,adidas Argentina S.A.,NFE Alert,2024,12,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,1,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,2,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,3,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,4,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,5,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,6,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,7,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,8,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,9,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,10,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,11,1
30685140221,adidas Argentina S.A.,NFE Alert,2025,12,1
30685140221,adidas Argentina S.A.,NFE Alert,2026,1,1
30685140221,adidas Argentina S.A.,NFE Alert,2026,2,1
30685140221,adidas Argentina S.A.,NFE Alert,2026,3,1
30685140221,adidas Argentina S.A.,NFE Alert,2026,4,1
30712132554,Facebook Argentina,NFE Alert,0,0,1
30712132554,Facebook Argentina,NFE Alert,2024,4,1
30712132554,Facebook Argentina,NFE Alert,2024,5,1
30712132554,Facebook Argentina,NFE Alert,2024,6,1
30712132554,Facebook Argentina,NFE Alert,2024,7,1
30712132554,Facebook Argentina,NFE Alert,2024,8,1
30712132554,Facebook Argentina,NFE Alert,2024,9,1
30712132554,Facebook Argentina,NFE Alert,2024,10,1
30712132554,Facebook Argentina,NFE Alert,2024,11,1
30712132554,Facebook Argentina,NFE Alert,2024,12,1
30712132554,Facebook Argentina,NFE Alert,2025,1,1
30712132554,Facebook Argentina,NFE Alert,2025,2,1
30712132554,Facebook Argentina,NFE Alert,2025,3,1
30712132554,Facebook Argentina,NFE Alert,2025,4,1
30712132554,Facebook Argentina,NFE Alert,2025,5,1
30712132554,Facebook Argentina,NFE Alert,2025,6,1
30712132554,Facebook Argentina,NFE Alert,2025,7,1
30712132554,Facebook Argentina,NFE Alert,2025,8,1
30712132554,Facebook Argentina,NFE Alert,2025,9,1
30712132554,Facebook Argentina,NFE Alert,2025,10,1
30712132554,Facebook Argentina,NFE Alert,2025,11,1
30712132554,Facebook Argentina,NFE Alert,2025,12,1
30712132554,Facebook Argentina,NFE Alert,2026,1,1
30712132554,Facebook Argentina,NFE Alert,2026,2,1
30712132554,Facebook Argentina,NFE Alert,2026,3,1
30712132554,Facebook Argentina,NFE Alert,2026,4,1
30712132554,Facebook Argentina,Acrobat Tools,0,0,1
30712132554,Facebook Argentina,Acrobat Tools,2024,4,1
30712132554,Facebook Argentina,Acrobat Tools,2024,5,1
30712132554,Facebook Argentina,Acrobat Tools,2024,6,1
30712132554,Facebook Argentina,Acrobat Tools,2024,7,1
30712132554,Facebook Argentina,Acrobat Tools,2024,8,1
30712132554,Facebook Argentina,Acrobat Tools,2024,9,1
30712132554,Facebook Argentina,Acrobat Tools,2024,10,1
30712132554,Facebook Argentina,Acrobat Tools,2024,11,1
30712132554,Facebook Argentina,Acrobat Tools,2024,12,1
30712132554,Facebook Argentina,Acrobat Tools,2025,1,1
30712132554,Facebook Argentina,Acrobat Tools,2025,2,1
30712132554,Facebook Argentina,Acrobat Tools,2025,3,1
30712132554,Facebook Argentina,Acrobat Tools,2025,4,1
30712132554,Facebook Argentina,Acrobat Tools,2025,5,1
30712132554,Facebook Argentina,Acrobat Tools,2025,6,1
30712132554,Facebook Argentina,Acrobat Tools,2025,7,1
30712132554,Facebook Argentina,Acrobat Tools,2025,8,1
30712132554,Facebook Argentina,Acrobat Tools,2025,9,1
30712132554,Facebook Argentina,Acrobat Tools,2025,10,1
30712132554,Facebook Argentina,Acrobat Tools,2025,11,1
30712132554,Facebook Argentina,Acrobat Tools,2025,12,1
30712132554,Facebook Argentina,Acrobat Tools,2026,1,1
30712132554,Facebook Argentina,Acrobat Tools,2026,2,1
30712132554,Facebook Argentina,Acrobat Tools,2026,3,1
30712132554,Facebook Argentina,Acrobat Tools,2026,4,1
30714604356,Edge Argentina,NFE Alert,0,0,1
30714604356,Edge Argentina,NFE Alert,2024,4,1
30714604356,Edge Argentina,NFE Alert,2024,5,1
30714604356,Edge Argentina,NFE Alert,2024,6,1
30714604356,Edge Argentina,NFE Alert,2024,7,1
30714604356,Edge Argentina,NFE Alert,2024,8,1
30714604356,Edge Argentina,NFE Alert,2024,9,1
30714604356,Edge Argentina,NFE Alert,2024,10,1
30714604356,Edge Argentina,NFE Alert,2024,11,1
30714604356,Edge Argentina,NFE Alert,2024,12,1
30714604356,Edge Argentina,NFE Alert,2025,1,1
30714604356,Edge Argentina,NFE Alert,2025,2,1
30714604356,Edge Argentina,NFE Alert,2025,3,1
30714604356,Edge Argentina,NFE Alert,2025,4,1
30714604356,Edge Argentina,NFE Alert,2025,5,1
30714604356,Edge Argentina,NFE Alert,2025,6,1
30714604356,Edge Argentina,NFE Alert,2025,7,1
30714604356,Edge Argentina,NFE Alert,2025,8,1
30714604356,Edge Argentina,NFE Alert,2025,9,1
30714604356,Edge Argentina,NFE Alert,2025,10,1
30714604356,Edge Argentina,NFE Alert,2025,11,1
30714604356,Edge Argentina,NFE Alert,2025,12,1
30714604356,Edge Argentina,NFE Alert,2026,1,1
30714604356,Edge Argentina,NFE Alert,2026,2,1
30714604356,Edge Argentina,NFE Alert,2026,3,1
30714604356,Edge Argentina,NFE Alert,2026,4,1
30714604356,Edge Argentina,Acrobat Tools,0,0,1
30714604356,Edge Argentina,Acrobat Tools,2024,4,1
30714604356,Edge Argentina,Acrobat Tools,2024,5,1
30714604356,Edge Argentina,Acrobat Tools,2024,6,1
30714604356,Edge Argentina,Acrobat Tools,2024,7,1
30714604356,Edge Argentina,Acrobat Tools,2024,8,1
30714604356,Edge Argentina,Acrobat Tools,2024,9,1
30714604356,Edge Argentina,Acrobat Tools,2024,10,1
30714604356,Edge Argentina,Acrobat Tools,2024,11,1
30714604356,Edge Argentina,Acrobat Tools,2024,12,1
30714604356,Edge Argentina,Acrobat Tools,2025,1,1
30714604356,Edge Argentina,Acrobat Tools,2025,2,1
30714604356,Edge Argentina,Acrobat Tools,2025,3,1
30714604356,Edge Argentina,Acrobat Tools,2025,4,1
30714604356,Edge Argentina,Acrobat Tools,2025,5,1
30714604356,Edge Argentina,Acrobat Tools,2025,6,1
30714604356,Edge Argentina,Acrobat Tools,2025,7,1
30714604356,Edge Argentina,Acrobat Tools,2025,8,1
30714604356,Edge Argentina,Acrobat Tools,2025,9,1
30714604356,Edge Argentina,Acrobat Tools,2025,10,1
30714604356,Edge Argentina,Acrobat Tools,2025,11,1
30714604356,Edge Argentina,Acrobat Tools,2025,12,1
30714604356,Edge Argentina,Acrobat Tools,2026,1,1
30714604356,Edge Argentina,Acrobat Tools,2026,2,1
30714604356,Edge Argentina,Acrobat Tools,2026,3,1
30714604356,Edge Argentina,Acrobat Tools,2026,4,1
30716198355,Akamai Argentina,Acrobat Tools,0,0,1
30716198355,Akamai Argentina,Acrobat Tools,2024,4,1
30716198355,Akamai Argentina,Acrobat Tools,2024,5,1
30716198355,Akamai Argentina,Acrobat Tools,2024,6,1
30716198355,Akamai Argentina,Acrobat Tools,2024,7,1
30716198355,Akamai Argentina,Acrobat Tools,2024,8,1
30716198355,Akamai Argentina,Acrobat Tools,2024,9,1
30716198355,Akamai Argentina,Acrobat Tools,2024,10,1
30716198355,Akamai Argentina,Acrobat Tools,2024,11,1
30716198355,Akamai Argentina,Acrobat Tools,2024,12,1
30716198355,Akamai Argentina,Acrobat Tools,2025,1,1
30716198355,Akamai Argentina,Acrobat Tools,2025,2,1
30716198355,Akamai Argentina,Acrobat Tools,2025,3,1
